edit_id	patch_id	order	destination_target_id	destination_offset	operation	length	expected_hex	expected_sha256	replacement_hex	source_target_id	source_offset	source_expected_hex	source_expected_sha256	blob_path	blob_offset	blob_sha256	fill_hex	reason
ETC-P024	ETC-M013	10	na2_etc	0x00011B90	copy	4	40006330			nun5_etc	0x00012360	10006330						ETC-owned front-end input decision range. Implements regional accept/cancel or confirm-only behavior.
ETC-P025	ETC-M014	10	na2_etc	0x00017BFC	copy	4	20006230			nun5_etc	0x000187F0	40006230						ETC-owned front-end input decision range. Implements regional accept/cancel or confirm-only behavior.
ETC-P026	ETC-M014	11	na2_etc	0x00017E24	copy	4	40006230			nun5_etc	0x00018A94	10006230						ETC-owned front-end input decision range. Implements regional accept/cancel or confirm-only behavior.
ETC-P027	ETC-M015	10	na2_etc	0x00019118	copy	4	20006230			nun5_etc	0x00019DCC	40006230						ETC-owned front-end input decision range. Implements regional accept/cancel or confirm-only behavior.
ETC-P028	ETC-M015	11	na2_etc	0x00019140	copy	4	40006230			nun5_etc	0x00019DD8	10006230						ETC-owned front-end input decision range. Implements regional accept/cancel or confirm-only behavior.
ETC-P029	ETC-M016	10	na2_etc	0x0001A654	copy	4	40006230			nun5_etc	0x0001B444	10006230						ETC-owned front-end input decision range. Implements regional accept/cancel or confirm-only behavior.
ETC-P030	ETC-M016	11	na2_etc	0x0001A67C	copy	4	20006230			nun5_etc	0x0001B450	40006230						ETC-owned front-end input decision range. Implements regional accept/cancel or confirm-only behavior.
ETC-P031	ETC-M017	10	na2_etc	0x0001E0FC	copy	4	20006330			nun5_etc	0x0001F164	40006330						ETC-owned front-end input decision range. Implements regional accept/cancel or confirm-only behavior.
ETC-P032	ETC-M018	10	na2_etc	0x0001E98C	copy	4	20006330			nun5_etc	0x0001FAA4	40006330						ETC-owned front-end input decision range. Implements regional accept/cancel or confirm-only behavior.
ETC-P033	ETC-M019	10	na2_etc	0x0001F358	copy	4	20004230			nun5_etc	0x0002058C	40004230						ETC-owned front-end input decision range. Implements regional accept/cancel or confirm-only behavior.
BTL-P046	BTL-M022	10	na2_btl	0x00066210	replace	4	20006330		40006330									Battle-results tally fast-forward: use Cross instead of the inherited Circle check; NUN5 retains the same Circle oversight at BTL offset 0x000692B0.
UI-BTL-001-01	UI-BTL-001	10	na2_btl	0xB5E80	replace	4	0200422A		0100422A									Match the one-part English OUGI label layout used by both NUN5 and NUN6.
UI-BTL-002-01	UI-BTL-002	10	na2_btl	0x606BC	replace	4	0000508C		2D802002									Use the matched loop index directly so the redundant per-record index word can hold the stage-name scale.
UI-BTL-002-02	UI-BTL-002	20	na2_btl	0x61570	replace	4	00708244		00788244									Preserve the original 1.0 vertical stage-name scale in f15 instead of copying the horizontal fit into both axes.
UI-BTL-002-03	UI-BTL-002	30	na2_btl	0x6157C	replace	4	C6730046		04006EC4									Load the precomputed NUN5-equivalent horizontal fit from the selected 16-byte stage record into f14.
UI-BTL-002-S00	UI-BTL-002	100	na2_btl	0x20FC14	replace	4	00000000		4F236C3F									Store the NUN5-equivalent horizontal scale for stage row 0 (232px source width).
UI-BTL-002-S01	UI-BTL-002	101	na2_btl	0x20FC24	replace	4	01000000		4F236C3F									Store the NUN5-equivalent horizontal scale for stage row 1 (232px source width).
UI-BTL-002-S02	UI-BTL-002	102	na2_btl	0x20FC34	replace	4	02000000		6969493F									Store the NUN5-equivalent horizontal scale for stage row 2 (272px source width).
UI-BTL-002-S03	UI-BTL-002	103	na2_btl	0x20FC44	replace	4	03000000		0000803F									Store the NUN5-equivalent horizontal scale for stage row 3 (208px source width).
UI-BTL-002-S04	UI-BTL-002	104	na2_btl	0x20FC54	replace	4	04000000		7D411F3F									Store the NUN5-equivalent horizontal scale for stage row 4 (344px source width).
UI-BTL-002-S05	UI-BTL-002	105	na2_btl	0x20FC64	replace	4	05000000		0000803F									Store the NUN5-equivalent horizontal scale for stage row 5 (160px source width).
UI-BTL-002-S06	UI-BTL-002	106	na2_btl	0x20FC74	replace	4	06000000		0000803F									Store the NUN5-equivalent horizontal scale for stage row 6 (168px source width).
UI-BTL-002-S07	UI-BTL-002	107	na2_btl	0x20FC84	replace	4	07000000		4444643F									Store the NUN5-equivalent horizontal scale for stage row 7 (240px source width).
UI-BTL-002-S08	UI-BTL-002	108	na2_btl	0x20FC94	replace	4	08000000		E4383E3F									Store the NUN5-equivalent horizontal scale for stage row 8 (288px source width).
UI-BTL-002-S09	UI-BTL-002	109	na2_btl	0x20FCA4	replace	4	09000000		0000803F									Store the NUN5-equivalent horizontal scale for stage row 9 (200px source width).
UI-BTL-002-S10	UI-BTL-002	110	na2_btl	0x20FCB4	replace	4	0A000000		2FA17D3F									Store the NUN5-equivalent horizontal scale for stage row 10 (216px source width).
UI-BTL-002-S11	UI-BTL-002	111	na2_btl	0x20FCC4	replace	4	0B000000		2FA17D3F									Store the NUN5-equivalent horizontal scale for stage row 11 (216px source width).
UI-BTL-002-S12	UI-BTL-002	112	na2_btl	0x20FCD4	replace	4	0C000000		0000563F									Store the NUN5-equivalent horizontal scale for stage row 12 (256px source width).
UI-BTL-002-S13	UI-BTL-002	113	na2_btl	0x20FCE4	replace	4	0D000000		0000563F									Store the NUN5-equivalent horizontal scale for stage row 13 (256px source width).
UI-BTL-002-S14	UI-BTL-002	114	na2_btl	0x20FCF4	replace	4	0E000000		E535343F									Store the NUN5-equivalent horizontal scale for stage row 14 (304px source width).
UI-BTL-002-S15	UI-BTL-002	115	na2_btl	0x20FD04	replace	4	0F000000		0000803F									Store the NUN5-equivalent horizontal scale for stage row 15 (152px source width).
UI-BTL-002-S16	UI-BTL-002	116	na2_btl	0x20FD14	replace	4	10000000		0000803F									Store the NUN5-equivalent horizontal scale for stage row 16 (168px source width).
UI-BTL-002-S17	UI-BTL-002	117	na2_btl	0x20FD24	replace	4	11000000		0000803F									Store the NUN5-equivalent horizontal scale for stage row 17 (176px source width).
UI-BTL-002-S18	UI-BTL-002	118	na2_btl	0x20FD34	replace	4	12000000		E1834F3F									Store the NUN5-equivalent horizontal scale for stage row 18 (264px source width).
UI-BTL-002-S19	UI-BTL-002	119	na2_btl	0x20FD44	replace	4	13000000		0000563F									Store the NUN5-equivalent horizontal scale for stage row 19 (256px source width).
UI-BTL-002-S20	UI-BTL-002	120	na2_btl	0x20FD54	replace	4	14000000		0000803F									Store the NUN5-equivalent horizontal scale for stage row 20 (192px source width).
UI-BTL-002-S21	UI-BTL-002	121	na2_btl	0x20FD64	replace	4	15000000		0000803F									Store the NUN5-equivalent horizontal scale for stage row 21 (168px source width).
UI-BTL-002-S22	UI-BTL-002	122	na2_btl	0x20FD74	replace	4	16000000		3BA8433F									Store the NUN5-equivalent horizontal scale for stage row 22 (280px source width).
UI-BTL-002-S23	UI-BTL-002	123	na2_btl	0x20FD84	replace	4	17000000		0000803F									Store the NUN5-equivalent horizontal scale for stage row 23 (184px source width).
UI-BTL-002-R00	UI-BTL-002	200	na2_btl	0x20FC18	copy	8	00000000BE002800			nun5_elf	0x4DDB90	00000000E8002000						Copy official NUN5 stage-name UV rectangle row 0.
UI-BTL-002-R01	UI-BTL-002	201	na2_btl	0x20FC28	copy	8	BE00000090002800			nun5_elf	0x4DDB98	E8000000E8002000						Copy official NUN5 stage-name UV rectangle row 1.
UI-BTL-002-R02	UI-BTL-002	202	na2_btl	0x20FC38	copy	8	4E010000A8002800			nun5_elf	0x4DDBA0	0000200010012000						Copy official NUN5 stage-name UV rectangle row 2.
UI-BTL-002-R03	UI-BTL-002	203	na2_btl	0x20FC48	copy	8	0000280086002800			nun5_elf	0x4DDBA8	10012000D0002000						Copy official NUN5 stage-name UV rectangle row 3.
UI-BTL-002-R04	UI-BTL-002	204	na2_btl	0x20FC58	copy	8	860028008E002800			nun5_elf	0x4DDBB0	0000400058012000						Copy official NUN5 stage-name UV rectangle row 4.
UI-BTL-002-R05	UI-BTL-002	205	na2_btl	0x20FC68	copy	8	14012800A4002800			nun5_elf	0x4DDBB8	58014000A0002000						Copy official NUN5 stage-name UV rectangle row 5.
UI-BTL-002-R06	UI-BTL-002	206	na2_btl	0x20FC78	copy	8	00005000B4004400			nun5_elf	0x4DDBC0	00006000A8002000						Copy official NUN5 stage-name UV rectangle row 6.
UI-BTL-002-R07	UI-BTL-002	207	na2_btl	0x20FC88	copy	8	B40050008C002800			nun5_elf	0x4DDBC8	A8006000F0002000						Copy official NUN5 stage-name UV rectangle row 7.
UI-BTL-002-R08	UI-BTL-002	208	na2_btl	0x20FC98	copy	8	40015000BA004400			nun5_elf	0x4DDBD0	A800600120012800						Copy official NUN5 stage-name UV rectangle row 8.
UI-BTL-002-R09	UI-BTL-002	209	na2_btl	0x20FCA8	copy	8	0000940074002800			nun5_elf	0x4DDBD8	00008000C8002000						Copy official NUN5 stage-name UV rectangle row 9.
UI-BTL-002-R10	UI-BTL-002	210	na2_btl	0x20FCB8	copy	8	740094008C002800			nun5_elf	0x4DDBE0	C8008000D8002000						Copy official NUN5 stage-name UV rectangle row 10.
UI-BTL-002-R11	UI-BTL-002	211	na2_btl	0x20FCC8	copy	8	180194008E002800			nun5_elf	0x4DDBE8	0000A000D8002000						Copy official NUN5 stage-name UV rectangle row 11.
UI-BTL-002-R12	UI-BTL-002	212	na2_btl	0x20FCD8	copy	8	0000BC008C002800			nun5_elf	0x4DDBF0	D800A00000012000						Copy official NUN5 stage-name UV rectangle row 12.
UI-BTL-002-R13	UI-BTL-002	213	na2_btl	0x20FCE8	copy	8	8C00BC00AE004400			nun5_elf	0x4DDBF8	0000C00000012000						Copy official NUN5 stage-name UV rectangle row 13.
UI-BTL-002-R14	UI-BTL-002	214	na2_btl	0x20FCF8	copy	8	3A01BC00C2002800			nun5_elf	0x4DDC00	0000E00030012000						Copy official NUN5 stage-name UV rectangle row 14.
UI-BTL-002-R15	UI-BTL-002	215	na2_btl	0x20FD08	copy	8	0000000188002800			nun5_elf	0x4DDC08	0001C00098002000						Copy official NUN5 stage-name UV rectangle row 15.
UI-BTL-002-R16	UI-BTL-002	216	na2_btl	0x20FD18	copy	8	880000018C002800			nun5_elf	0x4DDC10	3001E000A8002000						Copy official NUN5 stage-name UV rectangle row 16.
UI-BTL-002-R17	UI-BTL-002	217	na2_btl	0x20FD28	copy	8	1401000174002800			nun5_elf	0x4DDC18	00000001B0002000						Copy official NUN5 stage-name UV rectangle row 17.
UI-BTL-002-R18	UI-BTL-002	218	na2_btl	0x20FD38	copy	8	00002801C0002800			nun5_elf	0x4DDC20	B000000108012000						Copy official NUN5 stage-name UV rectangle row 18.
UI-BTL-002-R19	UI-BTL-002	219	na2_btl	0x20FD48	copy	8	C000280174002800			nun5_elf	0x4DDC28	0000200100012000						Copy official NUN5 stage-name UV rectangle row 19.
UI-BTL-002-R20	UI-BTL-002	220	na2_btl	0x20FD58	copy	8	340128018C002800			nun5_elf	0x4DDC30	00012001C0002000						Copy official NUN5 stage-name UV rectangle row 20.
UI-BTL-002-R21	UI-BTL-002	221	na2_btl	0x20FD68	copy	8	A0016C015A002800			nun5_elf	0x4DDC38	00006001A8002000						Copy official NUN5 stage-name UV rectangle row 21.
UI-BTL-002-R22	UI-BTL-002	222	na2_btl	0x20FD78	copy	8	C0006C0184002800			nun5_elf	0x4DDC40	0000400118012000						Copy official NUN5 stage-name UV rectangle row 22.
UI-BTL-002-R23	UI-BTL-002	223	na2_btl	0x20FD88	copy	8	46016C015A002800			nun5_elf	0x4DDC48	18014001B8002000						Copy official NUN5 stage-name UV rectangle row 23.
UI-ELF-001-01	UI-ELF-001	10	na2_elf	0x4D4F70	copy	768		2455BFFFECE2BF98FB2849F04CA43C7D450C20F3BEFF01CE30A8729EC20A626B		nun5_elf	0x4DDDD0		B6E405E215E62DBE3C2A2A7E758441767C59210B6A568BB32A8E27C990A9ABCD					Copy the complete official NUN5 English 96-entry character-name atlas rectangle table selected by the localized name accessor.
UI-ELF-002-01	UI-ELF-002	10	na2_elf	0x4D53E0	copy	96		250C8D6930CFEDA248197FF49FDFA90BF62F49E7DF2F6BA8044440CC61FA0EB1		nun5_elf	0x4DDD10		465F506C9BCA4E4D05A90B71847313DE04D9B9BB4C471068D9BD316DE4B2099B					Copy the complete official NUN5 English Options-menu and difficulty-label atlas rectangle tables, including their shared zero separator.
UI-ELF-003-01	UI-ELF-003	10	na2_elf	0x28C40C	replace	8	0500032405008310		0400832C05006010									Route valid difficulty indices 4 and 5, plus 0, through the alternate sprite object exactly as NUN5 does.
UI-BTL-003-01	UI-BTL-003	10	na2_btl	0x40	replace	44	0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000		0010844400000000A01080463410004603000045000000000000844420008046420101460800E003640060C4									Install a size-preserving helper in verified loaded zero padding that computes display width as min(source width, 160) times the existing scale.
UI-BTL-003-02	UI-BTL-003	20	na2_btl	0x67F44	replace	8	42010146640060C4		D0CF1A0CA0000424									Call the width-fitting helper at live EE 0x006B3F40 and pass the official NUN5 160-pixel cap in the original height-load delay slot.
UI-BTL-004-01	UI-BTL-004	10	na2_btl	0xCFA0	copy	4	7042023C			nun5_btl	0xD500	C842023C						Copy the structurally equivalent official NUN5 Practice Settings X=100 instruction.
UI-BTL-004-02	UI-BTL-004	20	na2_btl	0x20C9D8	copy	8	0100190170001600			nun5_elf	0x4DE0E0	00001801B0001800						Copy the official NUN5 English Practice Settings UV rectangle (0, 280, 176, 24).
UI-ELF-004-01	UI-ELF-004	10	na2_elf	0x4B14A0	copy	760		8015C51379BF5B9729A8F34355A939D72E99FADE6CDCCC5B5EF53801E714290C		nun5_elf	0x4DEA30		CF840B199753A1A521CD507D6BB8EC8D3013F49A1EA05CED6A43F28AD0462B5B					Copy the complete official NUN5 English 95-entry battle-HUD character-name atlas rectangle table selected by the localized accessor.
UI-BTL-005-01	UI-BTL-005	10	na2_btl	0x70	replace	16	00000000000000000000000000000000		D041023C000082440800E00300031546									Install a size-preserving helper in verified loaded zero padding that adds the official NUN5 26-pixel Jutsu-label offset.
UI-BTL-005-02	UI-BTL-005	20	na2_btl	0x9188	replace	4	06AB0046		DCCF1A0C									Call the localized Jutsu-label placement helper instead of copying the unadjusted base X coordinate.
UI-BTL-005-03	UI-BTL-005	30	na2_btl	0x91BC	copy	4	00008044			nun5_btl	0x974C	2042033C						Copy the structurally equivalent official NUN5 instruction that loads the 40-pixel input-glyph offset.
UI-BTL-005-04	UI-BTL-005	40	na2_btl	0x91C0	copy	4	00000000			nun5_btl	0x9750	00008344						Copy the structurally equivalent official NUN5 instruction that moves the 40-pixel offset into the input accumulator.
UI-BTL-005-05	UI-BTL-005	50	na2_btl	0xCF70	replace	4	6643023C		7F43023C									Move Customize Jutsu from X=230 to X=255, the closest non-wrapping NA2 equivalent to NUN5 X=260, so its Circle icon is fully visible.
UI-BTL-005-06	UI-BTL-005	60	na2_btl	0xCFD8	replace	4	7042023C		BC42023C									Move Battle Settings from X=60 to the official NUN5 X=94 anchor so the localized 160-pixel prompt is not clipped.
UI-BTL-005-07	UI-BTL-005	100	na2_btl	0x20C9C8	copy	8	0100E900A6001600			nun5_elf	0x4DE0D0	0000E800A8001800						Copy the official NUN5 Customize Jutsu rectangle (0,232,168,24).
UI-BTL-005-08	UI-BTL-005	110	na2_btl	0x20C9D0	copy	8	0100010170001600			nun5_elf	0x4DE0D8	00000001A0001800						Copy the official NUN5 Battle Settings rectangle (0,256,160,24).
UI-BTL-005-09	UI-BTL-005	120	na2_btl	0x20C9E8	copy	8	7300010116002A00			nun5_elf	0x4DE0E8	9100A90116002A00						Copy the official NUN5 two-arrow control rectangle and remove the unrelated atlas strip drawn by NA2's regional coordinates.
UI-BTL-005-10	UI-BTL-005	130	na2_btl	0x20C9F0	copy	8	6100210016001600			nun5_elf	0x4DE120	3500210016001600						Copy official NUN5 Jutsu input-glyph rectangle 1.
UI-BTL-005-11	UI-BTL-005	140	na2_btl	0x20C9F8	copy	8	7900210016001600			nun5_elf	0x4DE128	4D00210016001600						Copy official NUN5 Jutsu input-glyph rectangle 2.
UI-BTL-005-12	UI-BTL-005	150	na2_btl	0x20CA00	copy	8	9100210016001600			nun5_elf	0x4DE130	6500210016001600						Copy official NUN5 Jutsu input-glyph rectangle 3.
UI-BTL-005-13	UI-BTL-005	160	na2_btl	0x20CA10	copy	8	010021002E001E00			nun5_elf	0x4DE100	010001003E001A00						Copy the official NUN5 Jutsu1 label rectangle (1,1,62,26).
UI-BTL-005-14	UI-BTL-005	170	na2_btl	0x20CA18	copy	8	310021002E001E00			nun5_elf	0x4DE108	410001003E001A00						Copy the official NUN5 Jutsu2 label rectangle (65,1,62,26).
UI-BTL-006-01	UI-BTL-006	10	na2_btl	0x20C938	replace	4	00005843		00008043									Move the Round label base X from 216 to the official NUN5 X=256.
UI-BTL-006-02	UI-BTL-006	20	na2_btl	0x20C940	replace	4	00003042		0000C041									Move the Round label base Y from 44 to the official NUN5 Y=24.
UI-BTL-006-03	UI-BTL-006	30	na2_btl	0x20C970	copy	8	A100410026002600			nun5_elf	0x4DE110	810001005E001E00						Replace the first Japanese Round glyph rectangle with the official one-part NUN5 English Round rectangle (129,1,94,30).
UI-BTL-006-04	UI-BTL-006	40	na2_btl	0x20C978	replace	8	C900410026002600		0000000000000000									Disable the second Japanese Round glyph after replacing the first with the one-part English label.
UI-BTL-006-05	UI-BTL-006	50	na2_btl	0xCCB4	copy	8	B33F033C33336334			nun5_btl	0xD30C	993F033C9A996334						Copy the structurally equivalent official NUN5 1.2 Round centering-scale instructions.
UI-BTL-006-06	UI-BTL-006	60	na2_btl	0xCD5C	copy	4	3042023C			nun5_btl	0xD3B4	8042023C						Copy the structurally equivalent official NUN5 Y=64 Round render instruction.
UI-BTL-006-07	UI-BTL-006	70	na2_btl	0xCD64	copy	8	B33F023C33334234			nun5_btl	0xD3BC	993F023C9A994234						Copy the structurally equivalent official NUN5 1.2 Round render-scale instructions.
UI-BTL-006-08	UI-BTL-006	80	na2_btl	0xCDA4	copy	8	B33F033C33336334			nun5_btl	0xD3FC	993F033C9A996334						Copy the structurally equivalent official NUN5 1.2 Round spacing-scale instructions.
UI-ETC-001-01	UI-ETC-001	10	na2_etc	0x30308	copy	16	A90081012A001A00D500810112001A00			nun5_etc	0x292F8	A90081013E001A004101C1011E001600						Copy the official NUN5 full-width Money and Ryo atlas rectangles while preserving the shared Shop panel record and NA2 value logic.
UI-ELF-005-01	UI-ELF-005	10	na2_elf	0x504710	copy	8	01008D01CE001600			nun5_elf	0x4DE318	01008901FE001A00						Copy the official NUN5 English Mode Select START-label rectangle (1,393,254,26).
UI-ELF-005-02	UI-ELF-005	20	na2_elf	0x285F28	replace	4	0243023C		1643023C									Move the START label from X=130 to NUN5's X=150 while retaining NA2's v0 destination register required by the following instruction.
UI-ELF-006-01	UI-ELF-006	10	na2_elf	0x4D53C0	copy	8	010045002A001600			nun5_elf	0x4DEA28	4000580040001400						Copy the official NUN5 English Vibration-label rectangle (64, 88, 64, 20) used by the imported common UI atlas.
UI-ETC-002-01	UI-ETC-002	10	na2_etc	0x2E930	copy	32	0000C8420000B443000000000000000000005C430000B4430000000000000000			nun5_etc	0x281C0	0000AE420000B4430000000000000000000069430000B4430000000000000000						Copy NUN5's complete paired Collection page-prompt center table: Previous Page X=87, Next Page X=233, both Y=360.
UI-ETC-002-02	UI-ETC-002	20	na2_etc	0x30A80	copy	16	01000100760018000100180076001800			nun5_etc	0x29A60	01000100900018000100180090001800						Copy NUN5's complete paired Collection page-prompt atlas rectangles, widening both entries from 118 to 144 pixels.
UI-ETC-002-03	UI-ETC-002	30	na2_etc	0x30490	copy	8	01000100C0002200			nun5_elf	0x4DDC50	00000000C0001C00						Copy NUN5's Characters rectangle (0,0,192,28), excluding the Movie-row pixels selected by NA2's 34-pixel source height.
UI-ETC-002-04	UI-ETC-002	40	na2_etc	0x30498	copy	8	0100250088002200			nun5_elf	0x4DDC58	00001C0060001C00						Copy NUN5's Movie rectangle (0,28,96,28), preventing NA2's 34-pixel rectangle from sampling the Music row.
UI-ETC-002-05	UI-ETC-002	50	na2_etc	0x304A0	copy	8	0100530050002500			nun5_elf	0x4DDC60	0000380060001C00						Copy NUN5's Music rectangle (0,56,96,28), replacing NA2's source range outside the imported English title rows.
UI-ETC-002-06	UI-ETC-002	60	na2_etc	0x2E790	copy	8	7800180048001800			nun5_elf	0x4DDC70	9000180048001800						Copy NUN5's Play rectangle (144,24,72,24); NA2's X=120 rectangle starts 24 pixels before the imported English control and clips the label.
UI-ETC-002-07	UI-ETC-002	70	na2_etc	0x2EB40	copy	64	0000AC430000B4430000000000000000000068430000B4430000000000000000000084420000B4430000000000000000000014430000B4430000000000000000			nun5_etc	0x283D0	00004E430000B64300000000000000000000C6420000B64300000000000000000000C2420080A943000000000000000000004F430080A9430000000000000000						Copy NUN5's complete four-record Collection viewer-control position table, changing NA2's single bottom row into the official 2x2 Zoom In/Zoom Out and Move/Rotate layout.
UI-ETC-002-08	UI-ETC-002	80	na2_etc	0x30AB0	copy	32	010048006C001800010030006C001800010060006C001800780001006C001700			nun5_etc	0x29A90	010048006C001800010030006C00180001006000700018009000010070001700						Copy NUN5's complete four-record Collection viewer-control rectangle table so Zoom In and Zoom Out select the full English artwork; Move and Rotate remain paired in the same semantic block.
