"id"	"file"	"offset_hex"	"old_slot_capacity_bytes"	"source_japanese"	"previous_release_english"	"proposed_translation"	"notes"
"BTL_0123"	"BTL.BIN"	"0x1E3C50"	"33"	"<r装備品|そうびひん>「<color2820FF><r気配遮断装束|けはいしゃだんしょうぞく><color000000>」を<r手|て>に<r入|い>れた！"	"Got equipment ""Concealment Robe""!"	"Ｇｏｔ　ｅｑｕｉｐｍｅｎｔ　＂<color2820FF>Ｃｏｎｃｅａｌｍｅｎｔ　Ｒｏｂｅ<color000000>＂！"	""
"BTL_0124"	"BTL.BIN"	"0x1E3CD0"	"49"	"「<color080860>フリーバトル<color000000>」などの「<color080860><r難易度設定|なんいどせってい><color000000>」に"	"In ""Free Battle"" and other ""Difficulty"" settings,"	"Ｉｎ　<color080860>Ｆｒｅｅ　Ｂａｔｔｌｅ<color000000>　ａｎｄ　ｏｔｈｅｒ　<color080860>Ｄｉｆｆｉｃｕｌｔｙ<color000000>　ｓｅｔｔｉｎｇｓ，"	""
"BTL_0125"	"BTL.BIN"	"0x1E3D40"	"52"	"<r最|もっと>も<r手強|てごわ>い<r難易度|なんいど>の「<color2820FF><r究極|ナルティメット><color000000>」が<r追加|ついか>されました！"	"the toughest difficulty, ""Ultimate"", has been added!"	"ｔｈｅ　ｔｏｕｇｈｅｓｔ　ｄｉｆｆｉｃｕｌｔｙ，　＂<color2820FF>Ｕｌｔｉｍａｔｅ<color000000>＂，　ｈａｓ　ｂｅｅｎ　ａｄｄｅｄ！"	""
"BTL_0126"	"BTL.BIN"	"0x1E3DD0"	"38"	"<r腕|うで>に<r覚|おぼ>えのある<r者|もの>よ、<r挑戦|ちょうせん>せよ！！"	"Skilled fighters, take the challenge!!"	"Ｓｋｉｌｌｅｄ　ｆｉｇｈｔｅｒｓ，　ｔａｋｅ　ｔｈｅ　ｃｈａｌｌｅｎｇｅ！！"	""
"BTL_0127"	"BTL.BIN"	"0x1E3E40"	"41"	"<color080860>ランクイン<r報酬|ほうしゅう>！<color000000>"	"<color080860>Ranking Reward!<color000000>"	"<color080860>Ｒａｎｋｉｎｇ　Ｒｅｗａｒｄ！<color000000>"	""
"BTL_0128"	"BTL.BIN"	"0x1E3E80"	"41"	"<color2820FF>%s<r位|い><color000000>に<r入賞|にゅうしょう>した<r君|きみ>に"	"For placing <color2820FF>%s<color000000>,"	"Ｆｏｒ　ｐｌａｃｉｎｇ　<color2820FF>%s<color000000>，"	""
"BTL_0129"	"BTL.BIN"	"0x1E3ED0"	"17"	"「<color2820FF>%s<color000000>」をプレゼント！"	"you receive ""%s""!"	"ｙｏｕ　ｒｅｃｅｉｖｅ　＂<color2820FF>%s<color000000>＂！"	""
"BTL_0130"	"BTL.BIN"	"0x1E4170"	"7"	"%s × %s<r個|こ>"	"%s x %s"	"%s　×　%s"	""
"BTL_0131"	"BTL.BIN"	"0x1E4190"	"19"	"<r自分|じぶん>ルール<r戦闘|せんとう>"	"Custom Rules Battle"	"Ｃｕｓｔｏｍ　Ｒｕｌｅｓ　Ｂａｔｔｌｅ"	""
"BTL_0132"	"BTL.BIN"	"0x1E5550"	"20"	"<r敵|てき>は<r忍術|にんじゅつ>にて<r攻|せ>めるべし"	"Attack with Ninjutsu"	"Ｄｅｆｅａｔ　ｗｉｔｈ　Ｎｉｎｊｕｔｓｕ"	""
"BTL_0133"	"BTL.BIN"	"0x1E5590"	"23"	"<r敵|てき>は<r奥義|おうぎ>にて<r攻|せ>めるべし"	"Attack with an Ultimate"	"Ｄｅｆｅａｔ　ｗｉｔｈ　ａｎ　Ｕｌｔｉｍａｔｅ"	""
"BTL_0134"	"BTL.BIN"	"0x1E55C0"	"24"	"<r敵|てき>は<r連係攻撃|れんけいこうげき>にて<r攻|せ>めるべし"	"Attack with Team Attacks"	"Ｄｅｆｅａｔ　ｗｉｔｈ　Ｔｅａｍ　Ａｔｔａｃｋｓ"	""
"BTL_0135"	"BTL.BIN"	"0x1E5600"	"32"	"<r変|か>わり<r身|み>にて<r敵|てき>を<r欺|あざむ>くべし"	"Fool the enemy with Substitution"	"Ｄｅｃｅｉｖｅ　ｗｉｔｈ　Ｓｕｂｓｔｉｔｕｔｉｏｎ"	""
"BTL_0136"	"BTL.BIN"	"0x1E5640"	"22"	"<r追|お>い<r討|う>ちにて<r敵|てき>を<r追撃|ついげき>すべし"	"Pursue with extra hits"	"Ｃｈａｓｅ　ｗｉｔｈ　Ｐｕｒｓｕｉｔ　Ａｔｔａｃｋｓ"	""
"BTL_0137"	"BTL.BIN"	"0x1E5680"	"31"	"<r連続|れんぞく><r攻撃|こうげき>にて<r敵|てき>を<r圧倒|あっとう>するべし"	"Overwhelm the enemy with combos"	"Ｏｖｅｒｗｈｅｌｍ　ｗｉｔｈ　ｃｏｍｂｏｓ"	""
"BTL_0138"	"BTL.BIN"	"0x1E56D0"	"31"	"<r特殊忍具|とくしゅにんぐ>を<r用|もち>いて<r攻|せ>めるべし"	"Attack with special ninja tools"	"Ａｔｔａｃｋ　ｗｉｔｈ　ｓｐｅｃｉａｌ　ｎｉｎｊａ　ｔｏｏｌｓ"	""
"BTL_0139"	"BTL.BIN"	"0x1E5710"	"24"	"<r敵|てき>は<r素早|すばや>く<r排除|はいじょ>すべし"	"Defeat the enemy quickly"	"Ｄｅｆｅａｔ　ｔｈｅ　ｅｎｅｍｙ　ｑｕｉｃｋｌｙ"	""
"BTL_0140"	"BTL.BIN"	"0x1E5750"	"20"	"<r己|おのれ>の<r体力|たいりょく>は<r温存|おんぞん>すべし"	"Preserve your health"	"Ｐｒｅｓｅｒｖｅ　ｙｏｕｒ　ｈｅａｌｔｈ"	""
"BTL_0141"	"BTL.BIN"	"0x1E5790"	"21"	"<r強者|つわもの>を<r打|う>ち<r破|やぶ>るべし"	"Defeat the strong foe"	"Ｄｅｆｅａｔ　ｔｈｅ　ｓｔｒｏｎｇ　ｆｏｅ"	""
"BTL_0142"	"BTL.BIN"	"0x1E57C0"	"20"	"<r秘|ひ>めたる<r力|ちから>を<r解|と>き<r放|はな>つべし"	"Unleash hidden power"	"Ｕｎｌｅａｓｈ　ｈｉｄｄｅｎ　ｐｏｗｅｒ"	""
"BTL_0143"	"BTL.BIN"	"0x1E5800"	"29"	"<r挑発|ちょうはつ>を<r以|も>って<r敵|てき>を<r刺激|しげき>すべし"	"Provoke the enemy with taunts"	"Ｐｒｏｖｏｋｅ　ｔｈｅ　ｅｎｅｍｙ　ｗｉｔｈ　ｔａｕｎｔｓ"	""
"BTL_0144"	"BTL.BIN"	"0x1E5850"	"25"	"<r壊|こわ>れ<r物|もの>を<r破壊|はかい>すべし"	"Destroy breakable objects"	"Ｄｅｓｔｒｏｙ　ｂｒｅａｋａｂｌｅ　ｏｂｊｅｃｔｓ"	""
"BTL_0145"	"BTL.BIN"	"0x1E5880"	"27"	"<r特殊|とくしゅ><r条件|じょうけん>を<r完遂|かんすい>すべし"	"Complete special conditions"	"Ｃｏｍｐｌｅｔｅ　ｓｐｅｃｉａｌ　ｃｏｎｄｉｔｉｏｎｓ"	""
"BTL_0146"	"BTL.BIN"	"0x1E58C0"	"25"	"<r敵|てき>の<r奥義|おうぎ>を<r打|う>ち<r破|やぶ>るべし"	"Defeat the enemy Ultimate"	"Ｂｒｅａｋ　ｔｈｅ　ｅｎｅｍｙ　Ｕｌｔｉｍａｔｅ"	""
"BTL_0147"	"BTL.BIN"	"0x1E5900"	"19"	"<r術|じゅつ>の<r競|せ>り<r合|あ>いにて<r勝利|しょうり>すべし"	"Win the jutsu clash"	"Ｗｉｎ　ｔｈｅ　ｊｕｔｓｕ　ｃｌａｓｈ"	""
"BTL_0148"	"BTL.BIN"	"0x1E5940"	"25"	"<r敵|てき>に<r残影|ざんえい>をもって<r挑|いど>むべし"	"Challenge with Afterimage"	"Ｃｈａｌｌｅｎｇｅ　ｗｉｔｈ　Ａｆｔｅｒｉｍａｇｅ"	""
"BTL_0149"	"BTL.BIN"	"0x1E5980"	"17"	"コンボ<r数|すう>%sHitボーナス"	"Combo %sHit Bonus"	"Ｃｏｍｂｏ　%sＨｉｔ　Ｂｏｎｕｓ"	""
"BTL_0150"	"BTL.BIN"	"0x1E59A0"	"18"	"<r所持|しょじ>アイテム%s<r個|こ>ボーナス"	"Held Item %s Bonus"	"Ｈｅｌｄ　Ｉｔｅｍ　%s　Ｂｏｎｕｓ"	""
"BTL_0151"	"BTL.BIN"	"0x1E59D0"	"23"	"<r背景破壊|はいけいはかい>ボーナス"	"Stage Destruction Bonus"	"Ｓｔａｇｅ　Ｄｅｓｔｒｕｃｔｉｏｎ　Ｂｏｎｕｓ"	""
"BTL_0152"	"BTL.BIN"	"0x1E5A00"	"20"	"<r残影勝利|ざんえいしょうり>ボーナス"	"Afterimage Win Bonus"	"Ａｆｔｅｒｉｍａｇｅ　Ｗｉｎ　Ｂｏｎｕｓ"	""
"BTL_0153"	"BTL.BIN"	"0x1E5A30"	"14"	"<r奥義|おうぎ>ボーナス"	"Ultimate Bonus"	"Ｕｌｔｉｍａｔｅ　Ｂｏｎｕｓ"	""
"BTL_0154"	"BTL.BIN"	"0x1E5A50"	"30"	"<r敵|てき>%sカウント<r以内撃破|いないげきは>ボーナス"	"Defeat Enemy in %s Count Bonus"	"Ｄｅｆｅａｔ　Ｅｎｅｍｙ　ｉｎ　%s　Ｃｏｕｎｔ　Ｂｏｎｕｓ"	""
"BTL_0155"	"BTL.BIN"	"0x1E5A90"	"17"	"<r体力|たいりょく>１００％ボーナス"	"100% Health Bonus"	"１００％　Ｈｅａｌｔｈ　Ｂｏｎｕｓ"	""
"BTL_0156"	"BTL.BIN"	"0x1E5AC0"	"20"	"キャラクター<r組|く>み<r合|あ>わせボーナス"	"Character Pair Bonus"	"Ｃｈａｒａｃｔｅｒ　Ｐａｉｒ　Ｂｏｎｕｓ"	""
"BTL_0157"	"BTL.BIN"	"0x1E5AF0"	"31"	"<r特殊連係攻撃|とくしゅれんけいこうげき>%sHitボーナス"	"Special Team Attack %sHit Bonus"	"Ｓｐｅｃｉａｌ　Ｔｅａｍ　Ａｔｔａｃｋ　%sＨｉｔ　Ｂｏｎｕｓ"	""
"BTL_0158"	"BTL.BIN"	"0x1E5B30"	"25"	"<r連係忍術|れんけいにんじゅつ>%sHitボーナス"	"Team Ninjutsu %sHit Bonus"	"Ｔｅａｍ　Ｎｉｎｊｕｔｓｕ　%sＨｉｔ　Ｂｏｎｕｓ"	""
"BTL_0159"	"BTL.BIN"	"0x1E5B60"	"25"	"<r連係奥義|れんけいおうぎ>%sHitボーナス"	"Team Ultimate %sHit Bonus"	"Ｔｅａｍ　Ｕｌｔｉｍａｔｅ　%sＨｉｔ　Ｂｏｎｕｓ"	""
"BTL_0160"	"BTL.BIN"	"0x1E5BA0"	"5"	"<r回|かい>"	"times"	"ｔｉｍｅｓ"	""
"BTL_0161"	"BTL.BIN"	"0x1E5BB0"	"5"	"<r発|はつ>"	"shots"	"ｓｈｏｔｓ"	""
"BTL_0162"	"BTL.BIN"	"0x1E5BC0"	"5"	"カウント"	"Count"	"Ｃｏｕｎｔ"	""
"BTL_0163"	"BTL.BIN"	"0x1E5BD0"	"3"	"<r個|こ>"	"pcs"	"ｐｃｓ"	""
"BTL_0164"	"BTL.BIN"	"0x1FA598"	"10"	"忍術生成失敗."	"Jutsu fail"	"Ｎｉｎｊｕｔｓｕ　ｃｒｅａｔｉｏｎ　ｆａｉｌｅｄ．"	""
"BTL_0165"	"BTL.BIN"	"0x203090"	"20"	"赤丸スライドアタック"	"Akamaru Slide Attack"	"Ａｋａｍａｒｕ　Ｓｌｉｄｅ　Ａｔｔａｃｋ"	""
"BTL_0166"	"BTL.BIN"	"0x2030B0"	"15"	"ダイナミックマーキング"	"Dynamic Marking"	"Ｄｙｎａｍｉｃ　Ｍａｒｋｉｎｇ"	""
"BTL_0167"	"BTL.BIN"	"0x2030D0"	"17"	"ブタ体当たりフィニッシュ"	"Pig Tackle Finish"	"Ｐｉｇ　Ｔａｃｋｌｅ　Ｆｉｎｉｓｈ"	""
"BTL_0168"	"BTL.BIN"	"0x2030F0"	"18"	"イタチ　影分身　砕"	"Itachi Clone Crush"	"Ｉｔａｃｈｉ　Ｓｈａｄｏｗ　Ｃｌｏｎｅ　Ｃｒｕｓｈ"	""
"BTL_0169"	"BTL.BIN"	"0x203110"	"13"	"忍犬　フィニッシュ"	"Ninken Finish"	"Ｎｉｎｋｅｎ　Ｆｉｎｉｓｈ"	""
"BTL_0170"	"BTL.BIN"	"0x203130"	"18"	"忍犬.フィニッシュブロー"	"Ninken Finish Blow"	"Ｎｉｎｋｅｎ　Ｆｉｎｉｓｈ　Ｂｌｏｗ"	""
"BTL_0171"	"BTL.BIN"	"0x203150"	"11"	"鬼鮫スイコウダン"	"Water Shark"	"Ｋｉｓａｍｅ　Ｗａｔｅｒ　Ｓｈａｒｋ　Ｂｕｌｌｅｔ"	""
"BTL_0172"	"BTL.BIN"	"0x208A30"	"16"	"<r操作設定|そうさせってい>"	"Control Settings"	"Ｃｏｎｔｒｏｌ　Ｓｅｔｔｉｎｇｓ"	""
"BTL_0173"	"BTL.BIN"	"0x208A50"	"14"	"<r基本操作|きほんそうさ>コマンド<r表|ひょう>"	"Basic Commands"	"Ｂａｓｉｃ　Ｃｏｍｍａｎｄ　Ｌｉｓｔ"	""
"BTL_0174"	"BTL.BIN"	"0x208A80"	"11"	"１Ｐコマンド<r表|ひょう>"	"1P Commands"	"１Ｐ　Ｃｏｍｍａｎｄ　Ｌｉｓｔ"	""
"BTL_0175"	"BTL.BIN"	"0x208AA0"	"11"	"２Ｐコマンド<r表|ひょう>"	"2P Commands"	"２Ｐ　Ｃｏｍｍａｎｄ　Ｌｉｓｔ"	""
"BTL_0176"	"BTL.BIN"	"0x208AC0"	"14"	"１Ｐか２Ｐのコマンド表（設定しろや）"	"1P/2P Commands"	"１Ｐ／２Ｐ　Ｃｏｍｍａｎｄ　Ｌｉｓｔ"	"Source contains a casual/developer-like aside; translation keeps only the usable UI label."
"BTL_0177"	"BTL.BIN"	"0x208AF0"	"17"	"<r練習設定|れんしゅうせってい>"	"Practice Settings"	"Ｐｒａｃｔｉｃｅ　Ｓｅｔｔｉｎｇｓ"	""
"BTL_0178"	"BTL.BIN"	"0x208B10"	"23"	"かんたん<r表示|ひょうじ><r設定|せってい>"	"Simple Display Settings"	"Ｓｉｍｐｌｅ　Ｄｉｓｐｌａｙ　Ｓｅｔｔｉｎｇｓ"	""
"BTL_0179"	"BTL.BIN"	"0x208B40"	"10"	"アイテムストック"	"Item Stock"	"Ｉｔｅｍ　Ｓｔｏｃｋ"	""
"BTL_0180"	"BTL.BIN"	"0x208B60"	"18"	"<r任務|にんむ>の<r条件|じょうけん>"	"Mission Conditions"	"Ｍｉｓｓｉｏｎ　Ｃｏｎｄｉｔｉｏｎｓ"	""
"BTL_0181"	"BTL.BIN"	"0x208B90"	"16"	"クリア<r条件|じょうけん>"	"Clear Conditions"	"Ｃｌｅａｒ　Ｃｏｎｄｉｔｉｏｎｓ"	""
"BTL_0182"	"BTL.BIN"	"0x208BB0"	"21"	"ゲームモード<r選択|せんたく>に<r戻|もど>る"	"Return to Mode Select"	"Ｒｅｔｕｒｎ　ｔｏ　Ｍｏｄｅ　Ｓｅｌｅｃｔ"	""
"BTL_0183"	"BTL.BIN"	"0x208BE0"	"26"	"キャラクター<r選択|せんたく>に<r戻|もど>る"	"Return to Character Select"	"Ｒｅｔｕｒｎ　ｔｏ　Ｃｈａｒａｃｔｅｒ　Ｓｅｌｅｃｔ"	""
"BTL_0184"	"BTL.BIN"	"0x208C10"	"19"	"ヒーローモードに<r戻|もど>る"	"Return to Hero Mode"	"Ｒｅｔｕｒｎ　ｔｏ　Ｈｅｒｏ　Ｍｏｄｅ"	""
"BTL_0185"	"BTL.BIN"	"0x208C30"	"10"	"<r対戦|たいせん>を<r終了|しゅうりょう>する"	"End Versus"	"Ｅｎｄ　Ｂａｔｔｌｅ"	""
"BTL_0186"	"BTL.BIN"	"0x208CA8"	"6"	"キャンセル"	"Cancel"	"Ｃａｎｃｅｌ"	""
"BTL_0187"	"BTL.BIN"	"0x208CF0"	"8"	"<r対戦|たいせん>"	"Versus:"	"Ｖｅｒｓｕｓ："	""
"BTL_0188"	"BTL.BIN"	"0x208D10"	"10"	"<r練習|れんしゅう>"	"Practice:"	"Ｐｒａｃｔｉｃｅ："	""
"BTL_0189"	"BTL.BIN"	"0x208D30"	"33"	"を<r終了|しゅうりょう>しますが、よろしいですか？.<iconCANCEL>キャンセル"	"End this mode?.<iconCANCEL>Cancel"	"Ｅｎｄ　ｔｈｉｓ　ｍｏｄｅ？<iconCANCEL>Ｃａｎｃｅｌ"	""
"BTL_0190"	"BTL.BIN"	"0x208D80"	"14"	"を<r終了|しゅうりょう>して"	"End and go to"	"Ｅｎｄ　ａｎｄ　ｒｅｔｕｒｎ　ｔｏ"	""
"BTL_0191"	"BTL.BIN"	"0x208DA0"	"18"	"キャラクター<r選択|せんたく>"	"Character Select."	"Ｃｈａｒａｃｔｅｒ　Ｓｅｌｅｃｔ"	""
"BTL_0192"	"BTL.BIN"	"0x208DC0"	"13"	"ゲームモード<r選択|せんたく>"	"Mode Select."	"Ｍｏｄｅ　Ｓｅｌｅｃｔ"	""
"BTL_0193"	"BTL.BIN"	"0x208DE0"	"9"	"ヒーローモード"	"Hero Mode"	"Ｈｅｒｏ　Ｍｏｄｅ"	""
"BTL_0194"	"BTL.BIN"	"0x208DF0"	"22"	"に<r戻|もど>りますが、.よろしいですか？　　　　<iconCANCEL>キャンセル"	"OK?.<iconCANCEL>Cancel"	"Ｒｅｔｕｒｎ　ｔｈｅｒｅ？　<iconCANCEL>Ｃａｎｃｅｌ"	""
"BTL_0195"	"BTL.BIN"	"0x208E60"	"59"	"ナルティメットアクセル<r独特|どくとく>の<r操作|そうさ>を.<r分|わ>かりやすく<r表示|ひょうじ>する<r為|ため>の<r機能|きのう>です。"	"Shows Accel-specific controls in an easy-to-understand way."	"Ｔｈｉｓ　ｆｅａｔｕｒｅ　ｄｉｓｐｌａｙｓ　Ａｃｃｅｌ－ｓｐｅｃｉｆｉｃ　ｃｏｎｔｒｏｌｓ　ｉｎ　ａｎ　ｅａｓｙ－ｔｏ－ｕｎｄｅｒｓｔａｎｄ　ｗａｙ．"	""
"BTL_0196"	"BTL.BIN"	"0x208EE0"	"9"	"アイテム<r名|めい>"	"Item Name"	"Ｉｔｅｍ　Ｎａｍｅ"	""
"BTL_0197"	"BTL.BIN"	"0x208F00"	"5"	"<r所持数|しょじすう>"	"Owned"	"Ｏｗｎｅｄ"	""
"BTL_0198"	"BTL.BIN"	"0x208F20"	"4"	"<r使用数|しようすう>"	"Used"	"Ｕｓｅｄ"	""
"BTL_0199"	"BTL.BIN"	"0x208F40"	"12"	"<r空|あき>ストック<r数|すう>"	"Empty Stocks"	"Ｅｍｐｔｙ　Ｓｔｏｃｋｓ"	""
"BTL_0200"	"BTL.BIN"	"0x208F70"	"9"	"チャクラゲージ<r壱以上|いちいじょう>"	"Chakra 1+"	"Ｃｈａｋｒａ　Ｇａｕｇｅ　１＋"	""
"BTL_0201"	"BTL.BIN"	"0x208FA0"	"9"	"チャクラゲージ<r弐以上|にいじょう>"	"Chakra 2+"	"Ｃｈａｋｒａ　Ｇａｕｇｅ　２＋"	""
"BTL_0202"	"BTL.BIN"	"0x208FD0"	"8"	"チャクラゲージ<r参|さん>"	"Chakra 3"	"Ｃｈａｋｒａ　Ｇａｕｇｅ　３"	""
"BTL_0203"	"BTL.BIN"	"0x208FF0"	"12"	"<r地上|ちじょう><r投|な>げ"	"Ground Throw"	"Ｇｒｏｕｎｄ　Ｔｈｒｏｗ"	""
"BTL_0204"	"BTL.BIN"	"0x209010"	"9"	"<r空中|くうちゅう><r投|な>げ"	"Air Throw"	"Ａｉｒ　Ｔｈｒｏｗ"	""
"BTL_0205"	"BTL.BIN"	"0x209030"	"11"	"ジャンプ<r中|ちゅう>に"	"During Jump"	"Ｄｕｒｉｎｇ　Ｊｕｍｐ"	""
"BTL_0206"	"BTL.BIN"	"0x209050"	"11"	"チャクラ<r消費|しょうひ>"	"Uses Chakra"	"Ｕｓｅｓ　Ｃｈａｋｒａ"	""
"BTL_0207"	"BTL.BIN"	"0x209070"	"12"	"<r当|あ>て<r身技|みわざ>"	"Counter Move"	"Ｃｏｕｎｔｅｒ　Ｍｏｖｅ"	""
"BTL_0208"	"BTL.BIN"	"0x209090"	"9"	"<r連打技|れんだわざ>"	"Mash Move"	"Ｍａｓｈ　Ｍｏｖｅ"	""
"BTL_0209"	"BTL.BIN"	"0x2090B0"	"11"	"<r溜|た>め<r技|わざ>"	"Charge Move"	"Ｃｈａｒｇｅ　Ｍｏｖｅ"	""
"BTL_0210"	"BTL.BIN"	"0x2090D0"	"13"	"<r空中|くうちゅう><r連打技|れんだわざ>"	"Air Mash Move"	"Ａｉｒ　Ｍａｓｈ　Ｍｏｖｅ"	""
"BTL_0211"	"BTL.BIN"	"0x209100"	"15"	"<r空中|くうちゅう><r溜|た>め<r技|わざ>"	"Air Charge Move"	"Ａｉｒ　Ｃｈａｒｇｅ　Ｍｏｖｅ"	""
"BTL_0212"	"BTL.BIN"	"0x209130"	"21"	"チャクラ<r消費|しょうひ>／<r当|あ>て<r身技|みわざ>"	"Uses Chakra / Counter"	"Ｕｓｅｓ　Ｃｈａｋｒａ　／　Ｃｏｕｎｔｅｒ"	""
"BTL_0213"	"BTL.BIN"	"0x209170"	"20"	"チャクラ<r消費|しょうひ>／<r溜|た>め<r技|わざ>"	"Uses Chakra / Charge"	"Ｕｓｅｓ　Ｃｈａｋｒａ　／　Ｃｈａｒｇｅ"	""
"BTL_0214"	"BTL.BIN"	"0x2091A0"	"18"	"チャクラ<r消費|しょうひ>／<r連打技|れんだわざ>"	"Uses Chakra / Mash"	"Ｕｓｅｓ　Ｃｈａｋｒａ　／　Ｍａｓｈ"	""
"BTL_0215"	"BTL.BIN"	"0x2091D0"	"16"	"<r溜|た>め<r技|わざ>　<r弱|じゃく>"	"Charge Move Weak"	"Ｃｈａｒｇｅ　Ｍｏｖｅ　Ｗｅａｋ"	""
"BTL_0216"	"BTL.BIN"	"0x209200"	"18"	"<r溜|た>め<r技|わざ>　<r強|きょう>"	"Charge Move Strong"	"Ｃｈａｒｇｅ　Ｍｏｖｅ　Ｓｔｒｏｎｇ"	""
"BTL_0217"	"BTL.BIN"	"0x209230"	"8"	"／<r空中可|くうちゅうか>"	"/ Air OK"	"／　Ａｉｒ　ＯＫ"	""
"BTL_0218"	"BTL.BIN"	"0x209250"	"17"	"／<r通常奥義|つうじょうおうぎ>"	"/ Normal Ultimate"	"／　Ｎｏｒｍａｌ　Ｕｌｔｉｍａｔｅ"	""
"BTL_0219"	"BTL.BIN"	"0x209270"	"19"	"／<r逆転奥義|ぎゃくてんおうぎ>"	"/ Comeback Ultimate"	"／　Ｃｏｍｅｂａｃｋ　Ｕｌｔｉｍａｔｅ"	""
"BTL_0220"	"BTL.BIN"	"0x209290"	"20"	"／<r覚醒奥義|かくせいおうぎ>"	"/ Awakening Ultimate"	"／　Ａｗａｋｅｎｉｎｇ　Ｕｌｔｉｍａｔｅ"	""
"BTL_0221"	"BTL.BIN"	"0x2092B0"	"15"	"／<r連係奥義|れんけいおうぎ>"	"/ Team Ultimate"	"／　Ｔｅａｍ　Ｕｌｔｉｍａｔｅ"	""
"BTL_0222"	"BTL.BIN"	"0x209330"	"13"	"（ジャンプ<r中|ちゅう>）"	"(During Jump)"	"（Ｄｕｒｉｎｇ　Ｊｕｍｐ）"	""
"BTL_0223"	"BTL.BIN"	"0x209350"	"15"	"（<r相手|あいて>の<r前|まえ>で）"	"(Near Opponent)"	"（Ｉｎ　ｆｒｏｎｔ　ｏｆ　ｏｐｐｏｎｅｎｔ）"	""
"BTL_0224"	"BTL.BIN"	"0x209380"	"14"	"<r後側方向|うしろがわほうこう>キー"	"Back Direction"	"Ｂａｃｋ　Ｄｉｒｅｃｔｉｏｎ　Ｋｅｙ"	""
"BTL_0225"	"BTL.BIN"	"0x2093B0"	"22"	"（<r相手|あいて>の<r攻撃|こうげき>の<r当|あ>たる<r瞬間|しゅんかん>）"	"(As enemy attack hits)"	"（Ａｓ　ｔｈｅ　ｏｐｐｏｎｅｎｔ　ａｔｔａｃｋ　ｈｉｔｓ）"	""
"BTL_0226"	"BTL.BIN"	"0x209400"	"23"	"（<r投|な>げられた<r時|とき>、<r叩|たた>き<r付|つ>けられる<r瞬間|しゅんかん>）"	"(When thrown / slammed)"	"（Ｗｈｅｎ　ｔｈｒｏｗｎ，　ａｓ　ｙｏｕ　ｈｉｔ　ｔｈｅ　ｇｒｏｕｎｄ）"	""
"BTL_0227"	"BTL.BIN"	"0x209450"	"27"	"（<r吹|ふ>っ<r飛|と>ばした<r方向|ほうこう>の<r方向|ほうこう>キー）"	"(Direction enemy was blown)"	"（Ｄｉｒｅｃｔｉｏｎ　ｔｈｅ　ｅｎｅｍｙ　ｗａｓ　ｌａｕｎｃｈｅｄ）"	""
"BTL_0228"	"BTL.BIN"	"0x2094A0"	"30"	"（<r相手|あいて>の<r追|お>い<r討|う>ち<r攻撃|こうげき>が<r当|あ>たる<r瞬間|しゅんかん>）"	"(As enemy pursuit attack hits)"	"（Ａｓ　ｔｈｅ　ｅｎｅｍｙ　ｐｕｒｓｕｉｔ　ａｔｔａｃｋ　ｈｉｔｓ）"	""
"BTL_0229"	"BTL.BIN"	"0x209500"	"14"	"（しばらく<r押|お>す）"	"(Hold briefly)"	"（Ｈｏｌｄ　ｂｒｉｅｆｌｙ）"	""
"BTL_0230"	"BTL.BIN"	"0x209520"	"11"	"（<r地上|ちじょう>で）"	"(On ground)"	"（Ｏｎ　ｔｈｅ　ｇｒｏｕｎｄ）"	""
"BTL_0231"	"BTL.BIN"	"0x209540"	"35"	"（<r高速移動|こうそくいどう>の<r相殺中|そうさいちゅう>や<r攻撃|こうげき>の<r相殺中|そうさいちゅう>）"	"(During high-speed or attack clash)"	"（Ｄｕｒｉｎｇ　ｈｉｇｈ－ｓｐｅｅｄ　ｍｏｖｅ　ｃｌａｓｈ　ｏｒ　ａｔｔａｃｋ　ｃｌａｓｈ）"	""
"BTL_0232"	"BTL.BIN"	"0x2095B0"	"48"	"（マニュアル：<r出現後|しゅつげんご>もう<r一度|いちど><r押|お>すと<r攻撃|こうげき>）"	"(Manual: press again after it appears to attack)"	"（Ｍａｎｕａｌ：　ｐｒｅｓｓ　ａｇａｉｎ　ａｆｔｅｒ　ｉｔ　ａｐｐｅａｒｓ　ｔｏ　ａｔｔａｃｋ）"	""
"BTL_0233"	"BTL.BIN"	"0x209650"	"11"	"<r連係攻撃|れんけいこうげき>"	"Team Attack"	"Ｔｅａｍ　Ａｔｔａｃｋ"	""
"BTL_0234"	"BTL.BIN"	"0x209670"	"11"	"アイテム<r選択|せんたく>"	"Item Select"	"Ｉｔｅｍ　Ｓｅｌｅｃｔ"	""
"BTL_0235"	"BTL.BIN"	"0x209690"	"8"	"アイテム<r使用|しよう>"	"Use Item"	"Ｕｓｅ　Ｉｔｅｍ"	""
"BTL_0236"	"BTL.BIN"	"0x2096A8"	"4"	"ジャンプ"	"Jump"	"Ｊｕｍｐ"	""
"BTL_0237"	"BTL.BIN"	"0x2096C0"	"11"	"<r二段|にだん>ジャンプ"	"Double Jump"	"Ｄｏｕｂｌｅ　Ｊｕｍｐ"	""
"BTL_0238"	"BTL.BIN"	"0x2096E0"	"15"	"<r高速移動|こうそくいどう>"	"High-Speed Move"	"Ｈｉｇｈ－Ｓｐｅｅｄ　Ｍｏｖｅ"	""
