path	offset	expected_hex	replacement_hex	source_text	replacement_text
PRG/BTL.BIN	0x209780	3C7292C77C82A83E82A23C7293A27C82A43E82BF	4578747261204869740000000000000000000000	<r追|お>い<r討|う>ち	Extra Hit
PRG/BTL.BIN	0x2097A0	3C7292C77C82A83E82A23C7293A27C82A43E82BF3C7295D47C82AA82A63E82B5	45787472612048697420436F756E746572000000000000000000000000000000	<r追|お>い<r討|う>ち<r返|がえ>し	Extra Hit Counter
PRG/BTL.BIN	0x2097D0	83608383834E838982F082BD82DF82E9	43686172676500000000000000000000	チャクラをためる	Charge
PRG/BTL.BIN	0x2097F0	3C7292A794AD7C82BF82E582A482CD82C23E	5461756E7400000000000000000000000000	<r挑発|ちょうはつ>	Taunt
PRG/BTL.BIN	0x209810	3C72899C7C82A882AD3E82D63C728EB288DA93AE7C82B682AD82A282C782A43E	536964652D6A756D70204261636B000000000000000000000000000000000000	<r奥|おく>へ<r軸移動|じくいどう>	Side-jump Back
PRG/BTL.BIN	0x209840	3C728EE8914F7C82C482DC82A63E82D63C728EB288DA93AE7C82B682AD82A282C782A43E	536964652D6A756D7020466F727761726400000000000000000000000000000000000000	<r手前|てまえ>へ<r軸移動|じくいどう>	Side-jump Forward
PRG/BTL.BIN	0x209870	834B815B83683C	47756172642042	ガード<r崩|くず>し	Guard Break
PRG/BTL.BIN	0x209878	95F67C82AD82B83E82B5	65616B00000000000000	ガード<r崩|くず>し	Guard Break
PRG/BTL.BIN	0x209890	3C728E63896592C77C82B482F182A682A282A83E82A23C7293A27C82A43E82BF	536861646F77626C757220457874726120486974000000000000000000000000	<r残影追|ざんえいお>い<r討|う>ち	Shadowblur Extra Hit
PRG/BTL.BIN	0x209C80	82E282B382B582A2	4561737900000000	やさしい	Easy
PRG/BTL.BIN	0x209C90	82DE82B882A982B582A2	48617264000000000000	むずかしい	Hard
PRG/BTL.BIN	0x209CD0	8E679770957389C2	4E6F205573650000	使用不可	No Use
PRG/BTL.BIN	0x209CE0	83898393835F8380	52616E646F6D0000	ランダム	Random
PRG/BTL.BIN	0x209CF0	8352837D83938368	436F6D6D616E6400	コマンド	Command
PRG/BTL.BIN	0x209D00	835E8343837E8393834F	54696D696E6700000000	タイミング	Timing
PRG/BTL.BIN	0x209D28	834D838A834D838A	416C6D6F73740000	ギリギリ	Almost
PRG/BTL.BIN	0x209D48	837D836A83858341838B	4D616E75616C00000000	マニュアル	Manual
PRG/BTL.BIN	0x209D58	8357838383938376	4A756D7000000000	ジャンプ	Jump
PRG/BTL.BIN	0x209D68	93F192698357838383938376	446F75626C652D6A756D7000	二段ジャンプ	Double-jump
PRG/BTL.BIN	0x209D98	94F282D193B98BEF0000	50726F6A656374696C65	飛び道具	Projectile
PRG/BTL.BIN	0x209DA8	8D8291AC88DA93AE00000000000000	48696768205370656564204D6F7665	高速移動	High Speed Move
PRG/BTL.BIN	0x209DE0	93AE82A982C882A2	5374617900000000	動かない	Stay
PRG/BTL.BIN	0x209DF0	954B82B895D482B7	52657475726E0000	必ず返す	Return
PRG/BTL.BIN	0x209E00	8E67977082B582C882A2	446F6E27742075736500	使用しない	Don't use
PRG/BTL.BIN	0x209E20	81753C728E679770957389C27C82B582E682A482D382A93E817682CD81413C72899C8B607C82A882A482AC3E82AA3C728E677C82C282A93E82A682C882AD82C882E982CC82C53C72928D88D37C82BF82E382A482A23E82B582C482AD82BE82B382A28142	4E6F205573653A20556C74696D617465204A757473752063616E6E6F7420626520757365642E0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000	「<r使用不可|しようふか>」は、<r奥義|おうぎ>が<r使|つか>えなくなるので<r注意|ちゅうい>してください。	No Use: Ultimate Jutsu cannot be used.
PRG/BTL.BIN	0x209E90	817583898393835F8380817682C982B782E982C63C7293FC97CD8F9F95897C82C982E382A482E882E582AD82B582E582A482D43E82CC3C7295FB96407C82D982A482D982A43E82AA3C72968889F195CF89BB7C82DC82A282A982A282D682F182A93E82B582DC82B78142	52616E646F6D3A20436F6E74726F6C73206368616E67652065766572792074696D652E0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000	「ランダム」にすると<r入力勝負|にゅうりょくしょうぶ>の<r方法|ほうほう>が<r毎回変化|まいかいへんか>します。	Random: Controls change every time.
PRG/BTL.BIN	0x209F00	81758352837D83938368817682C982B782E982C6837B835E839382CC3C7293FC97CD8F9F95897C82C982E382A482E882E582AD82B582E582A482D43E82C982C882E882DC82B78142	436F6D6D616E643A204120627574746F6E2D7072657373696E6720636F6D7065746974696F6E2E000000000000000000000000000000000000000000000000000000000000000000	「コマンド」にするとボタンの<r入力勝負|にゅうりょくしょうぶ>になります。	Command: A button-pressing competition.
PRG/BTL.BIN	0x209F50	8175835E8343837E8393834F817682C982B782E982C6837B835E839382F0835E8343837E8393834F3C7297C77C82E63E82AD3C72899F7C82A83E82B73C728F9F95897C82B582E582A482D43E82C982C882E882DC82B78142	54696D696E673A2050726573732074686520627574746F6E7320696E20676F6F642074696D696E672E0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000	「タイミング」にするとボタンをタイミング<r良|よ>く<r押|お>す<r勝負|しょうぶ>になります。	Timing: Press the buttons in good timing.
PRG/BTL.BIN	0x209FB0	81	54	「<r回転|かいてん>」にすると<r左|ひだり>スティック、もしくは<r右|みぎ>スティックの<r回転数勝負|かいてんすうしょうぶ>になります。	Turn: A turning competition using the left analog stick and right analog stick.
PRG/BTL.BIN	0x209FB2	3C7289F1935D7C82A982A282C482F13E817682C982B782E982C63C728DB67C82D082BE82E83E8358836583428362834E814182E082B582AD82CD3C7289457C82DD82AC3E8358836583428362834E82CC3C7289F1935D90948F9F95897C82A982A282C482F182B782A482B582E582A482D43E82C982C882E882DC82B78142	726E3A2041207475726E696E6720636F6D7065746974696F6E207573696E6720746865206C65667420616E616C6F6720737469636B20616E6420726967687420616E616C6F6720737469636B2E00000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000	「<r回転|かいてん>」にすると<r左|ひだり>スティック、もしくは<r右|みぎ>スティックの<r回転数勝負|かいてんすうしょうぶ>になります。	Turn: A turning competition using the left analog stick and right analog stick.
PRG/BTL.BIN	0x20A040	81753C72984191C57C82EA82F182BE3E817682C982B782E982C6837B835E839382CC3C72984191C58F9F95897C82EA82F182BE82B582E582A482D43E82C982C882E882DC82B78142	436F6D626F3A204120627574746F6E2D6D617368696E6720636F6D7065746974696F6E2E000000000000000000000000000000000000000000000000000000000000000000000000	「<r連打|れんだ>」にするとボタンの<r連打勝負|れんだしょうぶ>になります。	Combo: A button-mashing competition.
PRG/BTL.BIN	0x20A0B0	81753C7292CA8FED7C82C282A482B682E582A43E817682C982B782E982C63C7288EA92E88E9E8AD47C82A282C182C482A282B682A982F13E82C53C7291CC97CD7C82BD82A282E882E582AD3E82AA3C72915389F1959C7C82BA82F182A982A282D382AD3E82B582DC82B78142	4E6F726D616C3A204865616C7468207265636F766572732061667465722061207365742074696D652E00000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000	「<r通常|つうじょう>」にすると<r一定時間|いっていじかん>で<r体力|たいりょく>が<r全回復|ぜんかいふく>します。	Normal: Health recovers after a set time.
PRG/BTL.BIN	0x20A120	81753C7294BC95AA7C82CD82F182D482F13E817682C982B782E982C63C7288EA92E88E9E8AD47C82A282C182C482A282B682A982F13E82C53C7291CC97CD7C82BD82A282E882E582AD3E82AA3C7294BC95AA7C82CD82F182D482F13E82DC82C53C7289F1959C7C82A982A282D382AD3E82B582DC82B78142	48616C663A204865616C74682068616C66776179207265636F766572732061667465722061207365742074696D652E00000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000	「<r半分|はんぶん>」にすると<r一定時間|いっていじかん>で<r体力|たいりょく>が<r半分|はんぶん>まで<r回復|かいふく>します。	Half: Health halfway recovers after a set time.
PRG/BTL.BIN	0x20A1A0	8175834D838A834D838A817682C982B782E982C63C728FED7C82C282CB3E82C93C7291CC97CD7C82BD82A282E882E582AD3E82AA834D838A834D838A82CC3C728FF391D47C82B682E582A482BD82A23E82C982C882E882DC82B78142	416C6D6F73743A204865616C746820616C7761797320776176657273206E65617220302E0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000	「ギリギリ」にすると<r常|つね>に<r体力|たいりょく>がギリギリの<r状態|じょうたい>になります。	Almost: Health always wavers near 0.
PRG/BTL.BIN	0x20A210	91CE90ED8E9E8AD4	54696D6500000000	対戦時間	Time
PRG/BTL.BIN	0x20A220	83418343836583808F6F8CBB	4974656D7300000000000000	アイテム出現	Items
PRG/BTL.BIN	0x20A230	83608383834E8389	4368616B72610000	チャクラ	Chakra
PRG/BTL.BIN	0x20A240	836E839383668342834C838383628376	48616E64696361700000000000000000	ハンディキャップ	Handicap
PRG/BTL.BIN	0x20A280	3C	50	<r方向|ほうこう>キー<r左右|さゆう>で<r対戦時間|たいせんじかん>の<r変更|へんこう>ができます。	Press the left directional button or right directional button to change battle time.
PRG/BTL.BIN	0x20A282	95FB8CFC7C82D982A482B182A43E834C815B3C728DB689457C82B382E482A43E82C53C	65737320746865206C65667420646972656374696F6E616C20627574746F6E206F7220	<r方向|ほうこう>キー<r左右|さゆう>で<r対戦時間|たいせんじかん>の<r変更|へんこう>ができます。	Press the left directional button or right directional button to change battle time.
PRG/BTL.BIN	0x20A2A6	91CE90ED8E9E8AD47C82BD82A282B982F182B682A982F13E82CC3C7295CF8D587C82D682F182B182A43E82AA82C582AB82DC82B78142	6967687420646972656374696F6E616C20627574746F6E20746F206368616E676520626174746C652074696D652E0000000000000000	<r方向|ほうこう>キー<r左右|さゆう>で<r対戦時間|たいせんじかん>の<r変更|へんこう>ができます。	Press the left directional button or right directional button to change battle time.
PRG/BTL.BIN	0x20A2E0	3C	50	<r方向|ほうこう>キー<r左右|さゆう>でＣＯＭの<r強|つよ>さを<r変更|へんこう>できます。	Press the left directional button or right directional button to change COM strength.
PRG/BTL.BIN	0x20A2E2	95FB8CFC7C82D982A482B182A43E834C815B3C728DB689457C82B382E482A43E82C58262826E826C82CC3C	65737320746865206C65667420646972656374696F6E616C20627574746F6E206F72207269676874206469	<r方向|ほうこう>キー<r左右|さゆう>でＣＯＭの<r強|つよ>さを<r変更|へんこう>できます。	Press the left directional button or right directional button to change COM strength.
PRG/BTL.BIN	0x20A30E	8BAD7C82C282E63E82B382F03C7295CF8D587C82D682F182B182A43E82C582AB82DC82B7814200	656374696F6E616C20627574746F6E20746F206368616E676520434F4D20737472656E6774682E	<r方向|ほうこう>キー<r左右|さゆう>でＣＯＭの<r強|つよ>さを<r変更|へんこう>できます。	Press the left directional button or right directional button to change COM strength.
PRG/BTL.BIN	0x20A340	3C	50	<r方向|ほうこう>キー<r左右|さゆう>でアイテムの<r出現率|しゅつげんりつ>が<r変更|へんこう>できます。　　　　　<r多|おお>めにすると、いつもよりゲーム<r中|ちゅう>に<r出現|しゅつげん>するアイテムの<r数|かず>が<r多|おお>くなります。	Press the left directional button or right directional button to change frequency of item appearance. Set to More to make items appear more frequently than usual.
PRG/BTL.BIN	0x20A342	95FB8CFC7C82D982A482B182A43E834C815B3C728DB689457C82B382E482A43E82C5834183438365838082CC3C728F6F8CBB97A67C82B582E382C282B082F182E882C23E82AA3C	65737320746865206C65667420646972656374696F6E616C20627574746F6E206F7220726967687420646972656374696F6E616C20627574746F6E20746F206368616E67652066	<r方向|ほうこう>キー<r左右|さゆう>でアイテムの<r出現率|しゅつげんりつ>が<r変更|へんこう>できます。　　　　　<r多|おお>めにすると、いつもよりゲーム<r中|ちゅう>に<r出現|しゅつげん>するアイテムの<r数|かず>が<r多|おお>くなります。	Press the left directional button or right directional button to change frequency of item appearance. Set to More to make items appear more frequently than usual.
PRG/BTL.BIN	0x20A38A	95CF8D587C82D682F182B182A43E82C582AB82DC82B78142814081408140814081403C7291BD7C82A882A83E82DF82C982B782E982C6814182A282C282E082E682E88351815B83803C7292867C82BF82E382A43E82C93C728F6F8CBB7C82B582E382C282B082F13E82B782E9834183438365838082CC3C7290947C82A982B83E82AA3C7291BD7C82A882A83E82AD82C882E882DC82B78142	657175656E6379206F66206974656D20617070656172616E63652E2053657420746F204D6F726520746F206D616B65206974656D7320617070656172206D6F7265206672657175656E746C79207468616E20757375616C2E00000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000	<r方向|ほうこう>キー<r左右|さゆう>でアイテムの<r出現率|しゅつげんりつ>が<r変更|へんこう>できます。　　　　　<r多|おお>めにすると、いつもよりゲーム<r中|ちゅう>に<r出現|しゅつげん>するアイテムの<r数|かず>が<r多|おお>くなります。	Press the left directional button or right directional button to change frequency of item appearance. Set to More to make items appear more frequently than usual.
PRG/BTL.BIN	0x20A430	3C	50	<r方向|ほうこう>キー<r左右|さゆう>で<r忍術|にんじゅつ>などを<r使用|しよう>した<r時|とき>に、チャクラが<r減|へ>るか<r減|へ>らないかを<r設定|せってい>できます。	Press the left directional button or right directional button to chose whether Chakra decreases or not when using Jutsu.
PRG/BTL.BIN	0x20A432	95FB8CFC7C82D982A482B182A43E834C815B3C728DB689457C82B382E482A43E82C53C	65737320746865206C65667420646972656374696F6E616C20627574746F6E206F7220	<r方向|ほうこう>キー<r左右|さゆう>で<r忍術|にんじゅつ>などを<r使用|しよう>した<r時|とき>に、チャクラが<r減|へ>るか<r減|へ>らないかを<r設定|せってい>できます。	Press the left directional button or right directional button to chose whether Chakra decreases or not when using Jutsu.
PRG/BTL.BIN	0x20A456	94458F707C82C982F182B682E382C23E82C882C782F03C728E6797707C82B582E682A43E82B582BD3C728E9E7C82C682AB3E82C9814183608383834E838982AA3C728CB87C82D63E82E982A93C728CB87C82D63E82E782C882A282A982F03C7290DD92E87C82B982C182C482A23E82C582AB82DC82B78142	6967687420646972656374696F6E616C20627574746F6E20746F2063686F73652077686574686572204368616B726120646563726561736573206F72206E6F74207768656E207573696E67204A757473752E0000000000000000000000000000000000000000000000000000000000000000000000000000	<r方向|ほうこう>キー<r左右|さゆう>で<r忍術|にんじゅつ>などを<r使用|しよう>した<r時|とき>に、チャクラが<r減|へ>るか<r減|へ>らないかを<r設定|せってい>できます。	Press the left directional button or right directional button to chose whether Chakra decreases or not when using Jutsu.
PRG/BTL.BIN	0x20A4D0	3C	50	<r方向|ほうこう>キー<r左右|さゆう>で<r奥義|おうぎ>の<r入力勝負|にゅうりょくしょうぶ>の<r切|き>り<r替|か>えなどが<r設定|せってい>できます。	Press the left directional button or right directional button to change Ultimate Jutsu controls.
PRG/BTL.BIN	0x20A4D2	95FB8CFC7C82D982A482B182A43E834C815B3C728DB689457C82B382E482A43E82C53C	65737320746865206C65667420646972656374696F6E616C20627574746F6E206F7220	<r方向|ほうこう>キー<r左右|さゆう>で<r奥義|おうぎ>の<r入力勝負|にゅうりょくしょうぶ>の<r切|き>り<r替|か>えなどが<r設定|せってい>できます。	Press the left directional button or right directional button to change Ultimate Jutsu controls.
PRG/BTL.BIN	0x20A4F6	899C8B607C82A882A482AC3E82CC3C7293FC97CD8F9F95897C82C982E382A482E882E582AD82B582E582A482D43E82CC3C7290D87C82AB3E82E83C7291D67C82A93E82A682C882C782AA3C7290DD92E87C82B982C182C482A23E82C582AB82DC82B78142	6967687420646972656374696F6E616C20627574746F6E20746F206368616E676520556C74696D617465204A7574737520636F6E74726F6C732E000000000000000000000000000000000000000000000000000000000000000000000000000000000000	<r方向|ほうこう>キー<r左右|さゆう>で<r奥義|おうぎ>の<r入力勝負|にゅうりょくしょうぶ>の<r切|き>り<r替|か>えなどが<r設定|せってい>できます。	Press the left directional button or right directional button to change Ultimate Jutsu controls.
PRG/BTL.BIN	0x20A560	3C	50	<r方向|ほうこう>キー<r左右|さゆう>でハンディキャップの<r設定|せってい>ができます。　　　　　<r赤|あか>いマークが<r多|おお>いほど、１Ｐが<r有利|ゆうり>。<r逆|ぎゃく>に<r青|あお>いマークが<r多|おお>いと２Ｐが<r有利|ゆうり>な<r設定|せってい>です。	Press the left directional button or right directional button to change handicap. More red marks means a better advantage for 1P. Blue marks are for 2P.
PRG/BTL.BIN	0x20A562	95FB8CFC7C82D982A482B182A43E834C815B3C728DB689457C82B382E482A43E82C5836E839383668342834C83838362837682CC3C7290DD92E87C82B982C182C482A23E82AA82C582AB82DC82B78142814081408140814081403C	65737320746865206C65667420646972656374696F6E616C20627574746F6E206F7220726967687420646972656374696F6E616C20627574746F6E20746F206368616E67652068616E64696361702E204D6F726520726564206D61	<r方向|ほうこう>キー<r左右|さゆう>でハンディキャップの<r設定|せってい>ができます。　　　　　<r赤|あか>いマークが<r多|おお>いほど、１Ｐが<r有利|ゆうり>。<r逆|ぎゃく>に<r青|あお>いマークが<r多|おお>いと２Ｐが<r有利|ゆうり>な<r設定|せってい>です。	Press the left directional button or right directional button to change handicap. More red marks means a better advantage for 1P. Blue marks are for 2P.
PRG/BTL.BIN	0x20A5BE	90D47C82A082A93E82A2837D815B834E82AA3C7291BD7C82A882A83E82A282D982C781418250826F82AA3C	6B73206D65616E7320612062657474657220616476616E7461676520666F722031502E20426C7565206D61	<r方向|ほうこう>キー<r左右|さゆう>でハンディキャップの<r設定|せってい>ができます。　　　　　<r赤|あか>いマークが<r多|おお>いほど、１Ｐが<r有利|ゆうり>。<r逆|ぎゃく>に<r青|あお>いマークが<r多|おお>いと２Ｐが<r有利|ゆうり>な<r設定|せってい>です。	Press the left directional button or right directional button to change handicap. More red marks means a better advantage for 1P. Blue marks are for 2P.
PRG/BTL.BIN	0x20A5EA	974C97987C82E482A482E83E81423C728B747C82AC82E182AD3E82C93C7290C27C82A082A83E82A2837D815B834E82AA3C7291BD7C82A882A83E82A282C68251826F82AA3C72974C97987C82E482A482E83E82C83C7290DD92E87C82B982C182C482A23E82C582B78142	6B732061726520666F722032502E0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000	<r方向|ほうこう>キー<r左右|さゆう>でハンディキャップの<r設定|せってい>ができます。　　　　　<r赤|あか>いマークが<r多|おお>いほど、１Ｐが<r有利|ゆうり>。<r逆|ぎゃく>に<r青|あお>いマークが<r多|おお>いと２Ｐが<r有利|ゆうり>な<r設定|せってい>です。	Press the left directional button or right directional button to change handicap. More red marks means a better advantage for 1P. Blue marks are for 2P.
PRG/BTL.BIN	0x20A680	3C7291CE90ED90DD92E87C82BD82A282B982F182B982C182C482A23E82F0836683748348838B836782C93C7296DF7C82E082C73E82B582DC82B582BD8142	426174746C652053657474696E67732072657475726E656420746F2064656661756C74732E00000000000000000000000000000000000000000000000000	<r対戦設定|たいせんせってい>をデフォルトに<r戻|もど>しました。	Battle Settings returned to defaults.
PRG/BTL.BIN	0x20A748	98418C578D558C820000000000	4C696E6B65642041747461636B	連係攻撃	Linked Attack
PRG/BTL.BIN	0x20A758	98418C578382815B836800	4C696E6B6564204D6F6465	連係モード	Linked Mode
PRG/BTL.BIN	0x20A768	8352837D83938368955C8EA6	436F6D6D616E647300000000	コマンド表示	Commands
PRG/BTL.BIN	0x20A778	835F8381815B835797CA955C8EA6	44616D6167650000000000000000	ダメージ量表示	Damage
PRG/BTL.BIN	0x20A788	88C493E0944589B990BA00000000	5B535D477569646520536F756E64	案内忍音声	[S]Guide Sound
PRG/BTL.BIN	0x20A798	95CF82ED82E8906782CC8F70000000	5B535D537562737469747574696F6E	変わり身の術	[S]Substitution
PRG/BTL.BIN	0x20A7A8	92C782A293A282BF95D482B50000000000	45787472612048697420436F756E746572	追い討ち返し	Extra Hit Counter
PRG/BTL.BIN	0x20A810	3C	50	<r方向|ほうこう>キー<r左右|さゆう>でプレイヤーの<r体力|たいりょく>の<r状態|じょうたい>を<r設定|せってい>することができます。	Press the left directional button or right directional button to set players' Health.
PRG/BTL.BIN	0x20A812	95FB8CFC7C82D982A482B182A43E834C815B3C728DB689457C82B382E482A43E82C58376838C83438384815B82CC3C7291CC97CD7C82BD82A282E882E582AD3E82CC3C728FF391D47C82B682E582A482BD82A23E82F03C7290DD92E87C82B982C182C482A23E82B782E982B182C682AA82C582AB82DC82B78142	65737320746865206C65667420646972656374696F6E616C20627574746F6E206F7220726967687420646972656374696F6E616C20627574746F6E20746F2073657420706C617965727327204865616C74682E000000000000000000000000000000000000000000000000000000000000000000000000000000	<r方向|ほうこう>キー<r左右|さゆう>でプレイヤーの<r体力|たいりょく>の<r状態|じょうたい>を<r設定|せってい>することができます。	Press the left directional button or right directional button to set players' Health.
PRG/BTL.BIN	0x20A890	3C7295FB8CFC7C82D982A482B182A43E834C815B3C728DB689457C82B382E482A43E82C583608383834E838982AA3C728CB87C82D63E82E982A93C728CB87C82D63E82E782C882A282A982F03C7290DD92E87C82B982C182C482A23E82C582AB82DC82B78142	5B535D43686F6F7365206966204368616B726120646563726561736573207768656E207573696E67204A757473752E00000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000	<r方向|ほうこう>キー<r左右|さゆう>でチャクラが<r減|へ>るか<r減|へ>らないかを<r設定|せってい>できます。	[S]Choose if Chakra decreases when using Jutsu.
PRG/BTL.BIN	0x20A900	3C	50	<r方向|ほうこう>キー<r左右|さゆう>でプレイヤーの<r連係|れんけい>ゲージの<r溜|た>まり<r方|かた>を<r設定|せってい>することができます。	Press the left directional button or right directional button to set how player's Link Gauge charges.
PRG/BTL.BIN	0x20A902	95FB8CFC7C82D982A482B182A43E834C815B3C728DB689457C82B382E482A43E82C58376838C83438384815B82CC3C7298418C577C82EA82F182AF82A23E8351815B835782CC3C7297AD7C82BD3E82DC82E83C7295FB7C82A982BD3E82F03C7290DD92E87C82B982C182C482A23E82B782E982B182C682AA82C582AB82DC82B78142	65737320746865206C65667420646972656374696F6E616C20627574746F6E206F7220726967687420646972656374696F6E616C20627574746F6E20746F2073657420686F7720706C617965722773204C696E6B20476175676520636861726765732E00000000000000000000000000000000000000000000000000000000000000	<r方向|ほうこう>キー<r左右|さゆう>でプレイヤーの<r連係|れんけい>ゲージの<r溜|た>まり<r方|かた>を<r設定|せってい>することができます。	Press the left directional button or right directional button to set how player's Link Gauge charges.
PRG/BTL.BIN	0x20A990	3C	50	<r方向|ほうこう>キー<r左右|さゆう>で<r連係|れんけい>の<r発動|はつどう>の<r仕方|しかた>を<r設定|せってい>することができます。	Press the left directional button or right directional button to determine how Linked moves are activated.
PRG/BTL.BIN	0x20A992	95FB8CFC7C82D982A482B182A43E834C815B3C728DB689457C82B382E482A43E82C53C	65737320746865206C65667420646972656374696F6E616C20627574746F6E206F7220	<r方向|ほうこう>キー<r左右|さゆう>で<r連係|れんけい>の<r発動|はつどう>の<r仕方|しかた>を<r設定|せってい>することができます。	Press the left directional button or right directional button to determine how Linked moves are activated.
PRG/BTL.BIN	0x20A9B6	98418C577C82EA82F182AF82A23E82CC3C7294AD93AE7C82CD82C282C782A43E82CC3C728E6495FB7C82B582A982BD3E82F03C7290DD92E87C82B982C182C482A23E82B782E982B182C682AA82C582AB82DC82B78142	6967687420646972656374696F6E616C20627574746F6E20746F2064657465726D696E6520686F77204C696E6B6564206D6F76657320617265206163746976617465642E000000000000000000000000000000000000	<r方向|ほうこう>キー<r左右|さゆう>で<r連係|れんけい>の<r発動|はつどう>の<r仕方|しかた>を<r設定|せってい>することができます。	Press the left directional button or right directional button to determine how Linked moves are activated.
PRG/BTL.BIN	0x20AA10	3C	50	<r方向|ほうこう>キー<r左右|さゆう>でアイテムの<r出現頻度|しゅつげんひんど>を<r設定|せってい>できます。	Press the left directional button or right directional button to determine how often items appear.
PRG/BTL.BIN	0x20AA12	95FB8CFC7C82D982A482B182A43E834C815B3C728DB689457C82B382E482A43E82C5834183438365838082CC3C728F6F8CBB957093787C82B582E382C282B082F182D082F182C73E82F03C7290DD92E87C82B982C182C482A23E82C582AB82DC82B78142	65737320746865206C65667420646972656374696F6E616C20627574746F6E206F7220726967687420646972656374696F6E616C20627574746F6E20746F2064657465726D696E6520686F77206F6674656E206974656D73206170706561722E00000000	<r方向|ほうこう>キー<r左右|さゆう>でアイテムの<r出現頻度|しゅつげんひんど>を<r設定|せってい>できます。	Press the left directional button or right directional button to determine how often items appear.
PRG/BTL.BIN	0x20AA80	3C	50	<r方向|ほうこう>キー<r左右|さゆう>でコマンドの<r表示|ひょうじ>をするか、しないかの<r設定|せってい>ができます。	Press the left directional button or right directional button to set whether to display commands.
PRG/BTL.BIN	0x20AA82	95FB8CFC7C82D982A482B182A43E834C815B3C728DB689457C82B382E482A43E82C58352837D8393836882CC3C72955C8EA67C82D082E582A482B63E82F082B782E982A9814182B582C882A282A982CC3C7290DD92E87C82B982C182C482A23E82AA82C582AB82DC82B78142	65737320746865206C65667420646972656374696F6E616C20627574746F6E206F7220726967687420646972656374696F6E616C20627574746F6E20746F20736574207768657468657220746F20646973706C617920636F6D6D616E64732E00000000000000000000000000	<r方向|ほうこう>キー<r左右|さゆう>でコマンドの<r表示|ひょうじ>をするか、しないかの<r設定|せってい>ができます。	Press the left directional button or right directional button to set whether to display commands.
PRG/BTL.BIN	0x20AAF0	3C	50	<r方向|ほうこう>キー<r左右|さゆう>で<r相手|あいて>に<r対|たい>するダメージ<r量|りょう>の<r表示|ひょうじ>をするか、しないかの<r設定|せってい>ができます。	Press the left directional button or right directional button to determine whether the damage inflicted is displayed for the opponent.
PRG/BTL.BIN	0x20AAF2	95FB8CFC7C82D982A482B182A43E834C815B3C728DB689457C82B382E482A43E82C53C	65737320746865206C65667420646972656374696F6E616C20627574746F6E206F7220	<r方向|ほうこう>キー<r左右|さゆう>で<r相手|あいて>に<r対|たい>するダメージ<r量|りょう>の<r表示|ひょうじ>をするか、しないかの<r設定|せってい>ができます。	Press the left directional button or right directional button to determine whether the damage inflicted is displayed for the opponent.
PRG/BTL.BIN	0x20AB16	918A8EE87C82A082A282C43E82C93C7291CE7C82BD82A23E82B782E9835F8381815B83573C7297CA7C82E882E582A43E82CC3C72955C8EA67C82D082E582A482B63E82F082B782E982A9814182B582C882A282A982CC3C7290DD92E87C82B982C182C482A23E82AA82C582AB82DC82B78142	6967687420646972656374696F6E616C20627574746F6E20746F2064657465726D696E652077686574686572207468652064616D61676520696E666C696374656420697320646973706C6179656420666F7220746865206F70706F6E656E742E000000000000000000000000000000000000	<r方向|ほうこう>キー<r左右|さゆう>で<r相手|あいて>に<r対|たい>するダメージ<r量|りょう>の<r表示|ひょうじ>をするか、しないかの<r設定|せってい>ができます。	Press the left directional button or right directional button to determine whether the damage inflicted is displayed for the opponent.
PRG/BTL.BIN	0x20AB90	3C	50	<r方向|ほうこう>キー<r左右|さゆう>でプラクティス<r中|ちゅう>の<r案内忍音声|あんないにんおんせい>の<r設定|せってい>をすることができます。	Press the left directional button or right directional button to set Guide Ninja Sound settings for practice.
PRG/BTL.BIN	0x20AB92	95FB8CFC7C82D982A482B182A43E834C815B3C728DB689457C82B382E482A43E82C583768389834E8365834283583C7292867C82BF82E382A43E82CC3C7288C493E0944589B990BA7C82A082F182C882A282C982F182A882F182B982A23E82CC3C7290DD92E87C82B982C182C482A23E82F082B782E982B182C682AA82C582AB82DC82B78142	65737320746865206C65667420646972656374696F6E616C20627574746F6E206F7220726967687420646972656374696F6E616C20627574746F6E20746F20736574204775696465204E696E6A6120536F756E642073657474696E677320666F722070726163746963652E000000000000000000000000000000000000000000000000000000	<r方向|ほうこう>キー<r左右|さゆう>でプラクティス<r中|ちゅう>の<r案内忍音声|あんないにんおんせい>の<r設定|せってい>をすることができます。	Press the left directional button or right directional button to set Guide Ninja Sound settings for practice.
